phi1 ,Phi ,phi2 
3.99620727823397,2.79368165125944,0.844737252665141
3.07203127780836,1.39051104722706,3.44125318659994
5.51867998311297,0.751109569558359,4.17004076272102
3.76549017383331,2.02669454562283,1.89561127179775
3.46141272869824,1.78899394217594,6.08331739098235
1.982108816394,1.40404834852923,5.89398785735493
3.86471763627915,1.146245485903,2.74853884453065
2.91667023918278,1.84535827156452,2.94137355145868
3.62997779483367,1.84468925968227,3.4115965657022
4.1878479060867,2.33271960088923,2.18509170316907
3.91951657269003,2.93473512681639,3.12379076456498
1.62208450719965,1.75477139456664,5.70496359064871
3.29358202984269,1.21236223782449,0.944086942853125
3.70780708572109,0.92081446356469,4.88832004838171
5.70455980519975,1.84853144916234,1.6471619375451
4.94482132699584,1.62925726427383,3.58884281142063
4.14111996943148,1.8241420614339,5.02808473650822
2.99453606889893,0.960643889115661,1.81456811984431
3.68159282025895,0.36760684502321,2.30562808570761
5.35844262600585,0.64536108572756,4.91711518102977
1.84628403706338,1.55199907628601,5.73778238108891
3.15367119309881,2.11987408403712,0.281928026684836
4.60914604563311,2.29285861318214,1.83586026100804
5.37799863807111,1.63310479897089,3.66994494197588
0.295091341738116,1.27614897185065,6.18115559566911
1.46304326094787,2.52702329943776,3.30700441277643
3.44837572786562,1.44078604809154,1.87875513633488
0.448217648811672,1.55969450073094,4.7195869469003
4.55138115847456,1.31552032250679,2.02545217608724
4.46477583446833,3.00910854356011,2.31528452973654
4.0134242106821,2.06450486561801,0.212894228983772
5.32053294618027,2.28299442078904,3.20374426450807
3.84829793582697,2.70989902534905,0.479586092608765
2.7992320893059,1.70817171852498,3.66371534918424
4.3545733992617,1.52957873524184,0.477434386203987
5.71509784065367,1.11279495433197,2.0178457405531
3.43127781232109,2.15276343192213,3.00320988573972
1.39598814454605,1.18113324984438,3.31084996266197
0.99173421035418,2.430941901517,5.27733062793359
2.17476255662924,1.66761546680699,2.73624763356255
3.86757054784422,0.399417928677518,2.3963130948495
0.538278894567213,1.86541687873206,3.13697115639745
2.49407178591079,1.4307756298255,3.91880295219018
3.29793849409266,2.77295285323709,1.58594760417333
3.77587243236773,2.146779835681,2.13442461670051
2.66820098123734,2.36946202502018,3.52375787697141
2.93713975985813,1.85484423752163,4.28115985182102
4.93787281968671,1.52473863267218,0.84488086334346
2.68186236532961,1.90685516484834,4.39810403671651
1.75886653927907,2.72014386778785,2.14452325920826
3.52602776130876,2.96966115979187,5.95666111933946
3.9192895019334,1.93454092203197,0.216430224446344
2.47255974546701,0.608663511588646,5.77565808654061
3.2050962944672,2.43620640352831,3.07337030364499
6.14077942298945,1.19614663882743,3.10248869657689
0.960635810261601,0.123060640973005,0.262910065282363
1.0879903322091,0.512422540327651,2.79950220088087
